bin_label,date,avw,brightness,Rrs_346.0,Rrs_348.0,Rrs_351.0,Rrs_353.0,Rrs_356.0,Rrs_358.0,Rrs_361.0,Rrs_363.0,Rrs_366.0,Rrs_368.0,Rrs_371.0,Rrs_373.0,Rrs_375.0,Rrs_378.0,Rrs_380.0,Rrs_383.0,Rrs_385.0,Rrs_388.0,Rrs_390.0,Rrs_393.0,Rrs_395.0,Rrs_398.0,Rrs_400.0,Rrs_403.0,Rrs_405.0,Rrs_408.0,Rrs_410.0,Rrs_413.0,Rrs_415.0,Rrs_418.0,Rrs_420.0,Rrs_422.0,Rrs_425.0,Rrs_427.0,Rrs_430.0,Rrs_432.0,Rrs_435.0,Rrs_437.0,Rrs_440.0,Rrs_442.0,Rrs_445.0,Rrs_447.0,Rrs_450.0,Rrs_452.0,Rrs_455.0,Rrs_457.0,Rrs_460.0,Rrs_462.0,Rrs_465.0,Rrs_467.0,Rrs_470.0,Rrs_472.0,Rrs_475.0,Rrs_477.0,Rrs_480.0,Rrs_482.0,Rrs_485.0,Rrs_487.0,Rrs_490.0,Rrs_492.0,Rrs_495.0,Rrs_497.0,Rrs_500.0,Rrs_502.0,Rrs_505.0,Rrs_507.0,Rrs_510.0,Rrs_512.0,Rrs_515.0,Rrs_517.0,Rrs_520.0,Rrs_522.0,Rrs_525.0,Rrs_527.0,Rrs_530.0,Rrs_532.0,Rrs_535.0,Rrs_537.0,Rrs_540.0,Rrs_542.0,Rrs_545.0,Rrs_547.0,Rrs_550.0,Rrs_553.0,Rrs_555.0,Rrs_558.0,Rrs_560.0,Rrs_563.0,Rrs_565.0,Rrs_568.0,Rrs_570.0,Rrs_573.0,Rrs_575.0,Rrs_578.0,Rrs_580.0,Rrs_583.0,Rrs_586.0,Rrs_588.0,Rrs_613.0,Rrs_615.0,Rrs_618.0,Rrs_620.0,Rrs_623.0,Rrs_625.0,Rrs_627.0,Rrs_630.0,Rrs_632.0,Rrs_635.0,Rrs_637.0,Rrs_640.0,Rrs_641.0,Rrs_642.0,Rrs_643.0,Rrs_645.0,Rrs_646.0,Rrs_647.0,Rrs_648.0,Rrs_650.0,Rrs_651.0,Rrs_652.0,Rrs_653.0,Rrs_655.0,Rrs_656.0,Rrs_657.0,Rrs_658.0,Rrs_660.0,Rrs_661.0,Rrs_662.0,Rrs_663.0,Rrs_665.0,Rrs_666.0,Rrs_667.0,Rrs_668.0,Rrs_670.0,Rrs_671.0,Rrs_672.0,Rrs_673.0,Rrs_675.0,Rrs_676.0,Rrs_677.0,Rrs_678.0,Rrs_679.0,Rrs_681.0,Rrs_682.0,Rrs_683.0,Rrs_684.0,Rrs_686.0,Rrs_687.0,Rrs_688.0,Rrs_689.0,Rrs_691.0,Rrs_692.0,Rrs_693.0,Rrs_694.0,Rrs_696.0,Rrs_697.0,Rrs_698.0,Rrs_699.0,Rrs_701.0,Rrs_702.0,Rrs_703.0,Rrs_704.0,Rrs_706.0,Rrs_707.0,Rrs_708.0,Rrs_709.0,Rrs_711.0,Rrs_712.0,Rrs_713.0,Rrs_714.0,Rrs_717.0,Rrs_719.0
9.75-10.25,2025-02-26,567.7187918987056,1.8290303,-0.001419999,-0.0013367822,-0.0012672168,-0.0010845205,-0.00078217266,-0.0005655645,-0.00042565117,-0.00024495597,-7.721636e-05,3.4696543e-05,0.00016174011,0.00035260877,0.00048330522,0.00047739205,0.00057982735,0.00077365304,0.0009257403,0.0010860008,0.0010992185,0.0011020878,0.0013865224,0.0017380008,0.0016953056,0.0015350451,0.0015204358,0.0015931315,0.0016862619,0.0017654792,0.0018239138,0.0019102618,0.001998957,0.0020752184,0.0021552183,0.002195914,0.0024246096,0.0026851315,0.0027134793,0.0027495662,0.0028905228,0.0030100876,0.0031505227,0.0033475652,0.003425218,0.0034806968,0.0036327837,0.0037520877,0.0038942618,0.00400487,0.004070436,0.0041499143,0.004278609,0.0044366093,0.004584957,0.0047459137,0.004894522,0.004973565,0.0050937403,0.005320175,0.005447654,0.0055078273,0.005642609,0.0057499143,0.0058913054,0.006118609,0.0063372166,0.0064718258,0.0066124354,0.006747652,0.0069260015,0.007165566,0.007408001,0.007583131,0.0077839145,0.007985654,0.00815887,0.008297479,0.00847035,0.008650696,0.008850348,0.009037479,0.009207741,0.009371652,0.009535218,0.009687567,0.00985548,0.010038958,0.010239566,0.010411479,0.01053148,0.010623218,0.010674436,0.010649739,0.010586871,0.0105169555,0.010447826,0.010328087,0.010154522,0.009912087,0.0072688707,0.0071813925,0.0070750434,0.006969566,0.0068780878,0.0067793042,0.006666087,0.0065872185,0.0065708696,0.006550524,0.006526348,0.0064873914,0.006480088,0.006459132,0.0064406963,0.006424434,0.0064060013,0.0063546975,0.006301913,0.0062414794,0.0061931326,0.0061219134,0.006044524,0.005955393,0.005858871,0.005730784,0.005605218,0.0054736524,0.005357044,0.005234523,0.0051187845,0.005013914,0.0049296534,0.004846175,0.004771479,0.004712522,0.0046660886,0.00462861,0.0046046968,0.0045866966,0.0045825234,0.0045816535,0.004586784,0.00460148,0.0045487834,0.0045759142,0.004592958,0.0045713917,0.0045097396,0.0044320007,0.0044013923,0.0044594784,0.004562262,0.004654174,0.004679044,0.0046533053,0.0046086092,0.0045627835,0.0045175655,0.004458696,0.00437774,0.004292958,0.0042093056,0.00412635,0.0040377406,0.003943479,0.0038370441,0.0037234796,0.0036005229,0.003478523,0.0033560875,0.0032028705,0.0027362616,0.0024713054
9.75-10.25,2025-03-06,568.5135817054386,1.5960375,-0.0024817137,-0.0023132847,-0.0021835703,-0.0019947845,-0.0016785704,-0.0014337845,-0.0012937846,-0.0010414989,-0.00083107076,-0.00072621286,-0.0006319991,-0.00045771364,-0.0003027848,-0.00027564194,-0.0001960708,-7.9855854e-05,-1.7927694e-05,0.00020528639,0.00038471553,0.00041621536,0.0006659296,0.0010954301,0.0011267863,0.0010133582,0.0010194296,0.0011048578,0.001223001,0.0013075006,0.0013695012,0.0014475726,0.0015347864,0.0016267156,0.0016990721,0.0017251439,0.0019300721,0.0021815011,0.0022355004,0.0022744292,0.0024055007,0.0025465004,0.0026874295,0.00284143,0.002892072,0.0029401437,0.0030795005,0.0031973582,0.0033376433,0.0034397866,0.0035006437,0.0036335012,0.0038012865,0.0039535724,0.0040996443,0.004245572,0.004374714,0.004440572,0.00454643,0.0047529293,0.004858001,0.0049202857,0.005047143,0.005136715,0.005256787,0.0054580006,0.0056540007,0.0057681426,0.0058797863,0.0060016434,0.006160715,0.006371643,0.0065971436,0.0067582154,0.0069391425,0.0071297153,0.0072963587,0.0074283583,0.007580787,0.0077397875,0.007921143,0.008078643,0.008227571,0.0083548585,0.008474787,0.008615358,0.008765573,0.008915358,0.009083859,0.00922743,0.009335714,0.009408431,0.009444502,0.009429787,0.009367931,0.009293358,0.009210858,0.009070857,0.008879785,0.008592359,0.0062190024,0.0061482154,0.0060651437,0.005986072,0.0059126434,0.0058337864,0.0057417867,0.0056802155,0.005672929,0.005656287,0.005637358,0.005611573,0.005609357,0.0055940724,0.0055762865,0.005550644,0.005520428,0.0054685725,0.005418001,0.005369715,0.005334287,0.0052792155,0.0052197156,0.005148001,0.0050694295,0.0049635014,0.0048647155,0.0047604293,0.0046704295,0.004573573,0.004478858,0.0043960726,0.0043301443,0.004261001,0.004201072,0.0041532875,0.00411743,0.0040889294,0.0040697157,0.0040553575,0.004051787,0.004051144,0.004055573,0.0040688585,0.004011643,0.004034072,0.004047715,0.004023929,0.003963572,0.0038857858,0.003848144,0.0038890012,0.003961715,0.004025358,0.0040320726,0.004009359,0.0039835013,0.0039597144,0.0039310716,0.0038820715,0.0038104292,0.0037407863,0.0036807868,0.0036207153,0.003556216,0.0034844296,0.0034009293,0.0033105724,0.00321093,0.0031099296,0.0029992152,0.0028508583,0.0024077867,0.002196358
9.75-10.25,2025-03-14,587.3683106538525,1.8385903,-0.0049904347,-0.0048086536,-0.004685053,-0.0044571995,-0.004176435,-0.003953271,-0.0037549802,-0.003479927,-0.0032318896,-0.0030791273,-0.0029309809,-0.0026466537,-0.002440872,-0.0023781806,-0.0022190902,-0.001971854,-0.0017324719,-0.0015429081,-0.0014032355,-0.0013044353,-0.0009984355,-0.0005999626,-0.0005951631,-0.0006606173,-0.00057781703,-0.00040854467,-0.00025574444,-0.00014010804,4.2918055e-06,0.00014425543,0.00028701912,0.0004195644,0.0005682553,0.0006689097,0.0009266551,0.0012226915,0.0013190917,0.0014250918,0.0016152371,0.0018129465,0.0019833825,0.0021869824,0.0023115643,0.0024129467,0.0026152006,0.002784037,0.002978255,0.0031521823,0.0032740366,0.0034873828,0.0037069833,0.0038841465,0.00405462,0.0042559276,0.004403819,0.004534873,0.004694982,0.00493491,0.005070982,0.0051721823,0.0053384365,0.005480802,0.0056405095,0.0058842557,0.0061164014,0.006275965,0.0064214184,0.0065806564,0.006755384,0.0069851307,0.007236327,0.0073925825,0.0075703277,0.0077844732,0.007982111,0.008142327,0.008307346,0.00847669,0.008665492,0.0088277105,0.008990401,0.009162799,0.009311455,0.009428946,0.009580511,0.009739675,0.009919092,0.010075999,0.01019211,0.0102876015,0.01035553,0.010379892,0.010372109,0.010363164,0.010377236,0.010333383,0.010250327,0.010061272,0.00828931,0.008233237,0.008161782,0.008114218,0.008048218,0.007959274,0.0078650545,0.007810001,0.007850218,0.007856183,0.007867309,0.007861855,0.007872618,0.007863311,0.007846836,0.0078308005,0.007821419,0.0077701113,0.0077259648,0.0076797097,0.007643856,0.007585674,0.007523819,0.0074388008,0.007356219,0.0072370567,0.00712033,0.006999711,0.006893892,0.0067777825,0.0066595273,0.006548401,0.0064665456,0.0063832374,0.0063170195,0.00625571,0.0062144003,0.0061909826,0.0061699282,0.006167382,0.006172693,0.0061750556,0.006192293,0.0062227654,0.00618371,0.0062319646,0.0062591652,0.006217165,0.006118365,0.005987747,0.0059193107,0.0059930934,0.0061357464,0.0062641813,0.006307381,0.006300583,0.006280875,0.0062630186,0.0062314183,0.0061794557,0.006094074,0.005999564,0.005911963,0.0058272006,0.005731274,0.0056262556,0.0054999636,0.005364,0.0052084737,0.005049528,0.004869964,0.0046316017,0.0038659286,0.0033942559
9.75-10.25,2025-03-22,560.7386204026948,1.1201667,-0.0017768503,-0.00163285,-0.0015123825,-0.0013262543,-0.0010799564,-0.00091378676,-0.0008246375,-0.0006403397,-0.00048655225,-0.00037782916,-0.00029021184,-0.00015153085,-6.178616e-05,-9.8552315e-05,-2.374381e-05,0.00013119244,0.00021859679,0.0003428941,0.00039800114,0.00039583087,0.0006278732,0.00093719194,0.00091383065,0.0007946391,0.0007830221,0.00083800073,0.000910214,0.00096621364,0.0010171924,0.0010922559,0.0011551502,0.0012018732,0.0012513201,0.0012682561,0.0014397454,0.0016447245,0.0016675325,0.0016891921,0.0017874051,0.0018797456,0.0019874903,0.0020932774,0.0021198732,0.0021616602,0.002276852,0.0023711922,0.002478767,0.0025545962,0.0025963844,0.0026941712,0.002832129,0.0029506392,0.0030517462,0.0031642555,0.0032600863,0.003303745,0.0033965963,0.0035749367,0.0036610218,0.0037075328,0.0038089794,0.0038914056,0.003992341,0.0041678306,0.0043278732,0.0044063423,0.0044808094,0.0045628087,0.00468583,0.004863022,0.0050454475,0.0051710224,0.005309534,0.0054632775,0.0056053624,0.005708681,0.0058323424,0.0059587676,0.0061020427,0.0062294477,0.0063372767,0.0064168093,0.0064893193,0.006563065,0.0066588507,0.0067641716,0.006883914,0.0069707655,0.007034681,0.0070731933,0.007077277,0.007017107,0.0069189356,0.006802384,0.0066840006,0.0065255756,0.006336938,0.006111534,0.0039042996,0.003851873,0.0037849369,0.0037204262,0.0036674056,0.0036014896,0.003531107,0.0034802568,0.0034701708,0.0034600433,0.0034469797,0.003417362,0.0034079156,0.0033900433,0.0033761289,0.0033647665,0.003356214,0.0033234474,0.0032873633,0.00324715,0.0032127246,0.0031629794,0.003116597,0.0030640853,0.0030075323,0.0029323837,0.00285366,0.0027726812,0.0027022564,0.0026327667,0.0025695327,0.0025134054,0.002473448,0.002431107,0.0023967247,0.0023715324,0.0023513199,0.0023391924,0.0023311498,0.0023268522,0.0023232778,0.002324171,0.0023285537,0.0023360434,0.0022871501,0.002299533,0.0023062138,0.002286299,0.0022357886,0.002171363,0.0021314472,0.0021565966,0.0022166823,0.002275958,0.0022955756,0.0022771072,0.0022419156,0.0022140862,0.0021878735,0.0021585112,0.002114852,0.0020707669,0.002024724,0.0019799157,0.0019341289,0.0018845112,0.0018285968,0.00176766,0.0017017456,0.0016424261,0.0015823835,0.0015137455,0.0012875327,0.0012097884
9.75-10.25,2025-03-30,564.695376942735,1.274986,-0.0036880996,-0.003355099,-0.0031228994,-0.0028006989,-0.0023930988,-0.0021673986,-0.0020850995,-0.0018771993,-0.0016538994,-0.0013969985,-0.0011875993,-0.0009662993,-0.00084699894,-0.0008052986,-0.00059229915,-0.00031599906,-0.00017349943,-8.0399215e-05,-3.389865e-05,3.470108e-05,0.0002471013,0.00047580077,0.0004702011,0.00040720048,0.00044160074,0.00048570073,0.0005583009,0.000650301,0.00074230076,0.00085720065,0.00094660075,0.0010245012,0.0011166008,0.0012145005,0.0014477011,0.0016439011,0.0016724007,0.0017397009,0.001869601,0.0019798009,0.0021067006,0.002269401,0.0023652012,0.0024474005,0.0025841012,0.0026878007,0.0028003012,0.0028923005,0.0029654007,0.0030375014,0.0031414009,0.0032693013,0.0033873008,0.0035156005,0.0036460005,0.0037181012,0.0038336008,0.004030601,0.0041391007,0.004205401,0.0043351003,0.004441301,0.004576801,0.004764402,0.0049416004,0.005054901,0.005164402,0.005267101,0.0054131006,0.0056070006,0.0058128014,0.005970201,0.0061368025,0.006310002,0.0064690015,0.0065919003,0.0067389,0.006885101,0.007041502,0.0071832016,0.0073070005,0.0073999004,0.0074881017,0.0075792014,0.0076824008,0.0077910013,0.0079105,0.008003301,0.008052101,0.008066202,0.008041,0.007954301,0.007833901,0.007691902,0.0075459005,0.0073514013,0.007133001,0.0068664015,0.0044911006,0.004449,0.004380101,0.004311701,0.004256401,0.004193901,0.0041048005,0.0040459,0.0040570004,0.0040557003,0.004042101,0.0040138005,0.004005001,0.003987001,0.003972301,0.003956601,0.0039438,0.003906001,0.0038708008,0.0038285009,0.0037979006,0.0037517003,0.0037035006,0.0036471009,0.0035848015,0.0034980006,0.0034139007,0.0033316005,0.0032621003,0.0031901007,0.0031216007,0.0030647004,0.003022701,0.0029771007,0.002941901,0.0029184013,0.002900501,0.0028872015,0.002880701,0.002875201,0.0028773006,0.0028812008,0.0028908006,0.0029036007,0.0028532012,0.0028678009,0.002871701,0.0028265011,0.002736001,0.0026223008,0.0025449009,0.002570201,0.0026498006,0.0027394006,0.0027782011,0.0027722004,0.0027482011,0.0027179008,0.0026863008,0.002645101,0.002588401,0.0025335008,0.002479001,0.0024251011,0.002368701,0.0023101012,0.0022446006,0.0021737008,0.0020968013,0.0020229006,0.0019457011,0.0018529007,0.0015824009,0.001487601
9.75-10.25,2025-04-07,575.3946009184082,1.424686,-0.004099517,-0.0038290336,-0.0036048268,-0.0033408958,-0.0030293788,-0.0028627582,-0.0027474472,-0.0025225508,-0.0022947579,-0.002120551,-0.0019694476,-0.0017924819,-0.0017064819,-0.0016455166,-0.0014379299,-0.0012409645,-0.0011370336,-0.0009657236,-0.00080165383,-0.00070627494,-0.0004915162,-0.00015724052,-7.3999036e-05,-0.000100964615,-5.386102e-05,3.38038e-06,9.7725286e-05,0.00021379377,0.00032255246,0.0004467597,0.0005531044,0.0006591042,0.00076165574,0.00087338005,0.0011457247,0.0013860008,0.0014585529,0.0015421389,0.0017050357,0.0018615179,0.002015449,0.0022641388,0.002442484,0.002542621,0.0027037247,0.0028309664,0.002966346,0.003066828,0.0031400698,0.0031915184,0.003281518,0.0034237253,0.003540346,0.0036826904,0.003837794,0.003925725,0.0040477244,0.0042430353,0.0043540006,0.004432069,0.004566967,0.0046804147,0.004823104,0.005018415,0.005197863,0.0053140703,0.005429933,0.0055467593,0.0057033114,0.0058934484,0.0060925526,0.006242002,0.006407311,0.006578553,0.006737517,0.0068492414,0.0069933105,0.0071435194,0.0073010344,0.0074426215,0.0075782076,0.007689517,0.0077915182,0.007890345,0.007999794,0.008119587,0.008247312,0.008343656,0.008411656,0.008445037,0.008437241,0.008377311,0.00829407,0.0082075875,0.008137861,0.008031657,0.007888483,0.007662001,0.0056868284,0.0056381384,0.005570828,0.0055133803,0.005457725,0.0053868974,0.0053001386,0.005249932,0.005265587,0.005272344,0.005271932,0.0052525536,0.005251933,0.005238277,0.005226622,0.0052088983,0.005193518,0.005148759,0.005105449,0.0050613796,0.005035104,0.0049883467,0.004940553,0.0048792413,0.0048143454,0.0047182767,0.0046219323,0.004529035,0.0044484837,0.004361794,0.0042774486,0.0042026904,0.004150208,0.0040933117,0.0040490353,0.0040153805,0.003989725,0.003967863,0.0039600004,0.0039535873,0.0039565526,0.003962552,0.0039713103,0.0039899317,0.003939036,0.0039642076,0.0039761383,0.0039377944,0.0038467592,0.0037326217,0.003667518,0.003708346,0.003805587,0.0039007592,0.0039307596,0.0039158626,0.003890139,0.0038672416,0.0038431739,0.003801863,0.003738346,0.0036759316,0.0036164147,0.0035582762,0.0034960012,0.0034264151,0.0033457254,0.0032528285,0.0031520699,0.0030489662,0.0029386908,0.002791104,0.0023124146,0.0020518631
9.75-10.25,2025-04-15,561.9297081401414,1.1202588,-0.0015624992,-0.0014200989,-0.0013048991,-0.0011226991,-0.0008406999,-0.0007253986,-0.00072079897,-0.000565299,-0.00039849896,-0.0002639996,-0.00016089901,-3.8985163e-06,5.380139e-05,4.7400965e-05,0.000170701,0.00031890106,0.00036540124,0.0004477011,0.0005220015,0.0005523013,0.000704501,0.0009510003,0.0009516006,0.0008598013,0.0008524008,0.00088210066,0.00092930085,0.0009768012,0.0010257012,0.0010896005,0.0011480009,0.0011985007,0.001252401,0.001320001,0.0015115008,0.0016775007,0.0016841007,0.0017065009,0.0018010009,0.0018941013,0.0019943009,0.0021774012,0.0022911015,0.002341001,0.002439701,0.0025136003,0.002611601,0.002681401,0.002714801,0.0027363007,0.0027967005,0.0028973012,0.0029867007,0.0030935009,0.0031934008,0.003243701,0.0033301003,0.0034808007,0.0035553009,0.0035967003,0.003690301,0.0037732013,0.0038829013,0.0040497007,0.004197301,0.004282301,0.0043681003,0.0044519017,0.0045773014,0.0047445013,0.004915401,0.005043201,0.0051863017,0.0053342,0.005465101,0.0055686017,0.005687,0.005806701,0.005943501,0.0060629006,0.0061708014,0.006259001,0.0063319006,0.0064130006,0.0065095,0.0066111,0.0067287013,0.006810501,0.0068640998,0.0068964004,0.006891501,0.0068316013,0.0067460006,0.0066456003,0.0065431013,0.006401801,0.0062377006,0.006033401,0.0040180003,0.0039714,0.003911201,0.0038537006,0.0037975006,0.0037354012,0.0036588002,0.0036109008,0.003611701,0.0036018,0.0035803006,0.003544001,0.0035338006,0.0035141013,0.003498201,0.003485401,0.0034776013,0.0034433007,0.0034095012,0.0033697013,0.003339601,0.0032940009,0.0032495006,0.003199401,0.0031409007,0.0030589001,0.0029785007,0.002893401,0.002821601,0.0027495013,0.002681901,0.0026260007,0.0025844004,0.0025429006,0.002509301,0.002488401,0.0024710011,0.002454901,0.0024520012,0.0024463008,0.0024510007,0.0024587004,0.002468401,0.0024846008,0.0024359007,0.0024522007,0.002458601,0.0024256003,0.0023556012,0.0022649013,0.0022047008,0.0022316012,0.0023056008,0.0023830016,0.0024152005,0.002404901,0.0023773008,0.0023513006,0.002328301,0.002296301,0.0022505007,0.0022031015,0.002151901,0.0021032006,0.002051801,0.0019974008,0.0019389013,0.0018738009,0.0018040007,0.0017375011,0.0016716007,0.0015912007,0.0013418004,0.0012639004
9.75-10.25,2025-04-23,563.9455250009066,0.92475784,-0.0029751295,-0.0028646952,-0.002750521,-0.0025926076,-0.0022791293,-0.0020724337,-0.0020132165,-0.0018508683,-0.0016993036,-0.0015951291,-0.0014919991,-0.0012885209,-0.0011466078,-0.0011174774,-0.00097512954,-0.0007642603,-0.00064339035,-0.00052634673,-0.00046599883,-0.00041991196,-0.00019573809,6.7392284e-05,5.721787e-05,-3.104268e-05,-7.0425804e-06,5.2435727e-05,0.0001399143,0.0002163485,0.0002853924,0.00036947933,0.00044130566,0.00050313136,0.0005779142,0.0006318266,0.000820175,0.0010208704,0.0010424359,0.0010787835,0.0012003483,0.0013125228,0.0014276524,0.0015890445,0.0016857401,0.0017457396,0.0018617398,0.00196374,0.0020763485,0.002163827,0.0022147833,0.0022673048,0.002356262,0.0024793926,0.0025846094,0.0026993055,0.0028086966,0.0028630446,0.0029460879,0.003096436,0.0031675657,0.0032106962,0.0033036536,0.003379653,0.0034717405,0.0036309576,0.0037728706,0.0038426968,0.003906523,0.003974001,0.004085653,0.004247044,0.0043983483,0.0045163487,0.004640523,0.0047679134,0.004874957,0.0049540875,0.005052088,0.005148175,0.0052480013,0.00534174,0.005424958,0.005480783,0.0055388706,0.0056040008,0.0056743477,0.0057563484,0.005854348,0.0059186965,0.0059652184,0.0059868707,0.0059789573,0.0059306095,0.005864175,0.0057700016,0.0056646965,0.005535131,0.005385479,0.0051947846,0.0032942612,0.003247305,0.003187306,0.003129218,0.0030740874,0.0030332182,0.0029647837,0.0029180879,0.0029121747,0.0029072184,0.0028864352,0.002851827,0.0028389576,0.002820175,0.0028043487,0.0027876536,0.0027734789,0.0027428702,0.0027098267,0.0026731319,0.0026436534,0.0025978265,0.002556088,0.0025040878,0.0024464359,0.0023728707,0.0023030448,0.0022311313,0.0021632188,0.0021016523,0.0020401753,0.001985653,0.0019471314,0.001906958,0.0018781747,0.0018624356,0.0018479138,0.0018396531,0.0018376535,0.0018357396,0.0018391307,0.0018424356,0.0018512185,0.0018640012,0.0018193924,0.0018333925,0.0018424364,0.0018149574,0.0017546096,0.0016808711,0.0016323489,0.0016596531,0.001724088,0.0017918273,0.0018213053,0.0018200008,0.0018055663,0.0017914785,0.001779479,0.0017559143,0.0017226095,0.0016890445,0.0016546099,0.0016200008,0.0015838267,0.0015437392,0.0014990444,0.0014506964,0.0013963489,0.0013454793,0.0012930444,0.0012248708,0.0010052182,0.00095817493
24.75-25.25,2024-03-13,582.5855893896696,0.94459534,-0.0036735546,-0.0034837765,-0.0033362221,-0.0031153332,-0.0026948883,-0.0024402211,-0.0024293326,-0.0022462208,-0.002010444,-0.0018602216,-0.0016819992,-0.0014857766,-0.0014159986,-0.0013855551,-0.0012348882,-0.0010671107,-0.000976666,-0.0009048871,-0.0008553325,-0.00082377676,-0.0006599989,-0.00033666566,-0.00030244308,-0.00042733303,-0.0004602211,-0.00041355484,-0.00032933304,-0.00026244423,-0.00021466613,-0.00014155524,-6.222104e-05,4.444685e-06,4.4890163e-05,7.2445306e-05,0.00025933527,0.00047200132,0.0004917781,0.0004946668,0.0005737796,0.0006691118,0.0007840006,0.000943556,0.001021112,0.0010533341,0.0011582238,0.001255112,0.0013537784,0.0014186667,0.0014553339,0.0015066671,0.0015935567,0.0017186669,0.0018484443,0.0019735561,0.0020620008,0.002101778,0.0021780017,0.002347557,0.0024328893,0.00246089,0.0025531123,0.002628223,0.002727334,0.0029111116,0.0030871113,0.0031860007,0.0033084452,0.0034313346,0.0035802228,0.0037768902,0.003971557,0.004112224,0.004258001,0.0044097784,0.0045400015,0.0046344455,0.0047546676,0.0048866677,0.005042667,0.00519289,0.0053124446,0.005423557,0.0055351127,0.0056611123,0.0058097783,0.005957778,0.0061248904,0.0062728897,0.006390001,0.006484445,0.0065482236,0.0065728896,0.0065635564,0.0065508895,0.006547112,0.0064962227,0.0064024455,0.0062708897,0.004247112,0.0041700015,0.004077779,0.0039875563,0.0039148894,0.003843556,0.0037720008,0.0037131119,0.003696001,0.0036784452,0.0036637788,0.0036377786,0.0036328903,0.0036135565,0.0036000004,0.00358289,0.0035668898,0.0035240012,0.0034742227,0.003426223,0.0033828889,0.0033213343,0.00325689,0.0031791127,0.0030897781,0.0029746667,0.0028575568,0.002740001,0.0026366678,0.002530223,0.0024364458,0.0023531115,0.0022911122,0.002234445,0.0021886681,0.0021644463,0.0021520006,0.0021457793,0.0021522231,0.002163779,0.0021842225,0.002210889,0.002243557,0.002284001,0.0022664452,0.0023111126,0.0023568901,0.0023780006,0.0023760013,0.0023706679,0.0023891118,0.0024624458,0.0025491114,0.0026226672,0.0026493343,0.0026424453,0.0026213345,0.0026077786,0.0025946673,0.0025633338,0.002519112,0.0024695562,0.0024206676,0.0023697796,0.0023148896,0.002254445,0.002185779,0.0021131113,0.00203289,0.0019548903,0.0018753343,0.0017717795,0.0014444449,0.001302001
24.75-25.25,2024-03-21,589.8918653858367,0.28730828,-0.0039339997,-0.0038659982,-0.0036759973,-0.003486,-0.0031499974,-0.0029059984,-0.0028319992,-0.0026419982,-0.0024219975,-0.0022279993,-0.002071999,-0.0019039996,-0.0018160008,-0.0017499998,-0.0015899986,-0.0014619976,-0.0014260001,-0.0012880005,-0.0011640005,-0.0011940002,-0.0010459982,-0.00068400055,-0.00062999874,-0.0007620007,-0.0008019991,-0.00073799863,-0.0006499998,-0.00062000006,-0.0006439984,-0.00060999766,-0.0005280003,-0.00045599788,-0.0004639998,-0.00049600005,-0.00036399812,-0.00014599785,-9.600073e-05,-0.00014999881,-0.00014999881,-0.00010799989,2.000481e-06,0.00011000037,8.400157e-05,5.7999045e-05,0.000118002295,0.00019999966,0.00028400123,0.0003399998,0.00033400208,0.00033000112,0.00039600208,0.0004760027,0.0005640015,0.0006360002,0.00065800175,0.0006700009,0.0006980002,0.0008220002,0.0008680001,0.00084600225,0.00090000033,0.000914,0.0009240024,0.0010560006,0.001186002,0.0012440011,0.0012880005,0.0012920015,0.0013220012,0.0014040023,0.0015179999,0.0015919991,0.0016559996,0.0017339997,0.0017700009,0.0018000007,0.0018419996,0.0018960014,0.0020020008,0.0021020025,0.002154,0.0021760017,0.0022100024,0.002257999,0.0023160018,0.002381999,0.002472002,0.0025399998,0.002567999,0.0025980026,0.0026200004,0.0025940016,0.0025660023,0.0025079995,0.0024200007,0.002348002,0.0022840016,0.002208002,0.0011500008,0.0011299998,0.0010940023,0.0010540001,0.0010280013,0.0010100007,0.0010059997,0.0009680018,0.0009400025,0.000909999,0.0008880012,0.00089200214,0.0008860007,0.0008840002,0.0008880012,0.00089000165,0.00089799985,0.0008940026,0.00087200105,0.00085199997,0.00083399937,0.00081000105,0.0007940009,0.0007760003,0.00075599924,0.00072000176,0.00068200007,0.0006360002,0.0005920008,0.0005539991,0.00051600114,0.00049000233,0.0004820004,0.0004639998,0.0004560016,0.0004580021,0.0004580021,0.0004660003,0.0004740022,0.0004820004,0.00049800053,0.0005099997,0.0005220026,0.00053200126,0.00048600137,0.0004919991,0.00049800053,0.0005120002,0.0005079992,0.00050600246,0.0005079992,0.0005300008,0.00056800246,0.00059400126,0.00060199946,0.00058599934,0.0005559996,0.0005440004,0.00055000186,0.00055000186,0.0005460009,0.0005360022,0.0005259998,0.0005200021,0.0005079992,0.00050600246,0.0004919991,0.00047799945,0.00046199933,0.0004459992,0.00042999908,0.00040800124,0.00028400123,0.0002939999
